ds,Predicted_Close,Upper_Bound,Lower_Bound
2024-03-27,177.5314197077008,183.84073869532742,170.99695898275135
2024-03-28,177.54815230251617,184.20316762342338,170.3626100941407
2024-04-01,177.55403476534374,184.45179807981947,170.17154607259022
2024-04-02,177.34334201647698,184.59127718733242,169.92155121974918
2024-04-03,176.9511302844045,184.0387441160709,170.14709341578023
2024-04-04,176.4378432364575,183.22316264519773,169.20755173074255
2024-04-05,176.3025794258415,183.24729065328125,169.09638589188134
2024-04-08,174.5903687502826,181.75875308661887,167.8913443834437
2024-04-09,174.025255109576,181.6690415743414,167.01576280936985
2024-04-10,173.94295128227677,180.45882784617447,167.1357241196448
2024-04-11,173.79981391508898,181.55688645510537,167.2983654762408
2024-04-12,174.0973335071991,180.94213532359265,167.54137626705844
2024-04-15,174.06004726731786,180.71276756661746,166.8309809099048
2024-04-16,174.17161581048808,180.71452930111434,167.19876294944277
2024-04-17,174.21021913821454,180.9600127475902,167.5173316194802
2024-04-18,174.23431665305546,180.92073107808127,167.52229502313003
2024-04-19,174.73857970170306,181.5833100527981,167.39128813676965
2024-04-22,175.48109289235015,182.07763690141957,168.41709757145753
2024-04-23,175.87842325664798,183.36986146938733,168.95427550414382
2024-04-24,176.20205048815276,183.27676332270875,168.73938866711117
2024-04-25,176.5027221973703,183.54793349203447,169.820471692771
2024-04-26,177.26800216628794,183.9552368417064,169.86369565283292
2024-04-29,178.6417395384127,185.8056441487202,171.24160761864852
2024-04-30,179.18448872292262,185.83151118579963,172.08447407737816
2024-05-01,179.61671660432242,187.23987281115382,171.97967240166724
2024-05-02,179.98838648032063,187.4464868784345,173.2864208994599
2024-05-03,180.7874786652948,188.11131366114955,173.55650530945263
2024-05-06,182.06044511062552,188.81538874983949,174.7057283585497
2024-05-07,182.51404557268333,189.28588311775718,175.4371275149579
2024-05-08,182.83723143680072,189.96492108180206,175.7161509216636
2024-05-09,183.08553523501254,189.91489538645862,176.2302590179234
2024-05-10,183.75281227524965,190.86848941487466,176.84960372232916
2024-05-13,184.6390063710896,191.73658525366469,177.30824509604514
2024-05-14,184.98528400148425,192.37185537955938,178.3913794027047
2024-05-15,185.22016323660554,192.1748796374894,177.9998725942441
2024-05-16,185.40311585256515,192.49207587839504,178.49937222897654
2024-05-17,186.0311107700566,192.3499013113766,178.81702249277504
2024-05-20,186.97310163817426,193.9056434090069,179.44622759849767
2024-05-21,187.3967355951713,194.41655168063957,180.78564205545075
2024-05-22,187.73638968943325,194.23280903565055,179.93569205808353
2024-05-23,188.0490185570393,194.59553893637818,180.94870504645115
2024-05-24,188.82829952803039,195.96134659532572,181.61190134241926
2024-05-28,190.92927103114448,197.88486197094522,183.6936507556609
2024-05-29,191.46090392942014,199.01606308027868,184.04806983430404
2024-05-30,191.95873454446678,198.70186044876218,185.142159524157
2024-05-31,192.9117445242805,200.5082891066935,185.45244037200942
2024-06-03,194.807929754665,202.06678199172643,187.9294416709766
2024-06-04,195.51671739833677,202.76986558016355,188.43011963587105
2024-06-05,196.11359971421615,203.46520646621894,188.9770171281678
2024-06-06,196.6500228945351,203.83299446046334,189.703230676503
2024-06-07,197.61532630320977,204.22015927187655,190.32981268031403
2024-06-10,199.4069576057589,206.24690655903464,192.08983741770476
2024-06-11,200.04301979983077,207.31621456605902,193.04281242186457
